case_id,source_id,sheet,recipe_label,level_no,power_W,energy_uJ,fluence_J_cm2,measured_ablated_v_1e6um3,measured_depth_um,replicate_count,average_1e6um3,efficiency_1e6um3_per_J,efficiency_m3_per_J,data_kind,output_semantics,column_class,source_doi,source_url,source_locator,extraction_method,extraction_date,license,unit_note,grade_confirmation_required,quality_note
D04-N2-5%_NoCF-16,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),16,0.5,2.5,10.737388638346792,7.663,33.82,4,3.7535,9.008399999999998,9.008399999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-17,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),17,0.45,2.25,9.663649774512113,7.031,32.3,4,3.3549999999999995,8.946666666666664,8.946666666666664e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-18,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),18,0.4,2.0,8.589910910677434,7.48,31.65,4,2.879,8.636999999999999,8.636999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-19,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),19,0.35000000000000003,1.75,7.516172046842755,7.4,32.91,4,2.48975,8.536285714285713,8.536285714285713e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-20,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),20,0.30000000000000004,1.5000000000000002,6.4424331830080765,7.19,33.33,4,1.9144999999999999,7.657999999999998,7.657999999999998e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-21,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),21,0.25,1.25,5.368694319173396,6.386,29.01,4,1.3445,6.453599999999999,6.453599999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-22,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),22,0.2,1.0,4.294955455338717,7.554,28.55,4,0.48924999999999996,2.9354999999999993,2.9354999999999994e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-23,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),23,0.15000000000000002,0.7500000000000001,3.2212165915040383,6.622,29.88,4,0.0,0.0,0.0,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N2-5%_NoCF-24,D04,N2-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 75:25),24,0.1,0.5,2.1474777276693584,6.76,30.46,4,0.0,0.0,0.0,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N2-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-2,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),2,1.4000000000000001,7.0,30.06468818737102,4.356,18.952,4,4.6065000000000005,3.9484285714285714,3.948428571428571e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-3,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),3,1.3,6.5,27.917210459701657,3.478,13.875,4,4.69775,4.336384615384615,4.336384615384615e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-4,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),4,1.2000000000000002,6.000000000000001,25.769732732032306,5.519,25.511,4,3.85725,3.857249999999999,3.857249999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-5,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),5,1.1,5.5,23.62225500436294,5.09,21.78,4,4.21175,4.594636363636363,4.594636363636363e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-6,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),6,1.0,5.0,21.474777276693583,4.7,16.245,4,3.4705,4.164599999999999,4.1645999999999994e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-7,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),7,0.9500000000000001,4.75,20.401038412858902,4.559,19.643,4,3.3209999999999997,4.194947368421052,4.1949473684210514e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-8,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),8,0.9,4.5,19.327299549024225,4.442,19.082,4,3.6525000000000003,4.87,4.87e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-9,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),9,0.8500000000000001,4.25,18.253560685189548,3.064,12.453,4,3.0145,4.255764705882353,4.255764705882352e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-10,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),10,0.8,4.0,17.179821821354867,3.916,16.251,4,3.0465,4.569749999999999,4.569749999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-11,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),11,0.75,3.75,16.106082957520186,4.503,18.568,4,2.8770000000000002,4.603199999999999,4.603199999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-12,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),12,0.7000000000000001,3.5,15.03234409368551,3.946,17.413,4,2.5932500000000003,4.445571428571429,4.445571428571429e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-13,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),13,0.65,3.25,13.958605229850829,4.117,18.342,4,2.778,5.128615384615384,5.128615384615384e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-14,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),14,0.6000000000000001,3.0000000000000004,12.884866366016153,4.731,18.925,4,2.15325,4.306499999999999,4.306499999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-15,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),15,0.55,2.75,11.81112750218147,4.121,17.914,4,2.4295,5.300727272727272,5.300727272727272e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-16,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),16,0.5,2.5,10.737388638346792,3.878,16.466,4,2.0995,5.038799999999999,5.038799999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-17,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),17,0.45,2.25,9.663649774512113,3.624,13.255,4,1.8045,4.811999999999999,4.811999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-18,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),18,0.4,2.0,8.589910910677434,3.749,15.211,4,1.7652499999999998,5.295749999999999,5.295749999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-19,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),19,0.35000000000000003,1.75,7.516172046842755,2.868,11.371,4,1.47425,5.054571428571428,5.054571428571428e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-20,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),20,0.30000000000000004,1.5000000000000002,6.4424331830080765,3.641,16.249,4,1.3682500000000002,5.473,5.473e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-21,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),21,0.25,1.25,5.368694319173396,3.959,17.053,4,1.1284999999999998,5.4167999999999985,5.4167999999999985e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-22,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),22,0.2,1.0,4.294955455338717,2.1,8.0964,4,0.809925,4.85955,4.8595499999999994e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-23,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),23,0.15000000000000002,0.7500000000000001,3.2212165915040383,3.487,14.236,4,0.0,0.0,0.0,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%-24,D04,N3-5%,CFRP + 5 wt% (CuHAp:CaHAp 50:50),24,0.1,0.5,2.1474777276693584,3.738,15.146,4,0.0,0.0,0.0,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-2,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),2,1.4000000000000001,7.0,30.06468818737102,4.712,18.849,4,4.699,4.027714285714286,4.0277142857142855e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-3,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),3,1.3,6.5,27.917210459701657,4.65,18.599,4,4.99525,4.611,4.611e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-4,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),4,1.2000000000000002,6.000000000000001,25.769732732032306,4.842,19.369,4,5.238,5.2379999999999995,5.237999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-5,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),5,1.1,5.5,23.62225500436294,5.166,20.662,4,5.2540000000000004,5.731636363636364,5.7316363636363635e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-6,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),6,1.0,5.0,21.474777276693583,4.998,19.992,4,5.3115,6.373799999999998,6.3737999999999985e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-7,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),7,0.9500000000000001,4.75,20.401038412858902,5.041,20.162,4,5.8717500000000005,7.416947368421052,7.416947368421053e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-8,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),8,0.9,4.5,19.327299549024225,4.776,19.102,4,6.307499999999999,8.409999999999998,8.409999999999998e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-9,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),9,0.8500000000000001,4.25,18.253560685189548,4.929,19.716,4,6.579000000000001,9.288,9.288e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-10,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),10,0.8,4.0,17.179821821354867,5.301,21.206,4,6.528250000000001,9.792375,9.792375e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-11,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),11,0.75,3.75,16.106082957520186,5.291,21.166,4,6.539000000000001,10.462399999999999,1.0462399999999998e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N3-5%_NoCF-12,D04,N3-5%_NoCF,resin-only (no carbon fibre) + 5 wt% (CuHAp:CaHAp 50:50),12,0.7000000000000001,3.5,15.03234409368551,5.431,21.726,4,6.21425,10.652999999999999,1.0652999999999998e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N3-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
